id,artist,album,album_art,top_emotion,id1,id2,id3,id4,id5
2743,Atom and His Package,Attention! Blah Blah Blah,https://i.scdn.co/image/ab67616d0000b273c459a6a87f12e2dc4a85edb0,joy,9111,6157,2385,4207,5913
2744,The New Pornographers,Electric Version,https://i.scdn.co/image/ab67616d0000b27336f7c0fb8dd88fbfb0971fe7,surprise,1212,7392,9424,8272,2022
2745,Wire,Send,https://i.scdn.co/image/ab67616d0000b2733a86418420d1aab933ef7aa7,joy,5454,1237,10457,10735,5197
2746,Field Music,Plumb,https://i.scdn.co/image/ab67616d0000b27370e3cec4bc5876f54d7268c9,surprise,261,1926,7937,8717,9018
2747,The Maccabees,Given to the Wild,https://i.scdn.co/image/ab67616d0000b27399248dc9a56d9c3332e8f577,sadness,3535,1431,1461,4629,5981
2748,Young Magic,Melt,https://i.scdn.co/image/ab67616d0000b273ea9e900f3be28dad744184dd,joy,4175,1061,5461,7261,9307
2749,Glasser,Ring,https://i.scdn.co/image/ab67616d0000b273fdbcb0ae8e414da41fb4226b,sadness,1158,8926,10463,3037,737
2750,PS I Love You,Meet Me at the Muster Station,https://i.scdn.co/image/ab67616d0000b2731cd4b78e47102659c0569979,joy,7843,6815,8148,4319,4203
2751,Lil Wayne,I Am Not a Human Being,https://i.scdn.co/image/ab67616d0000b273e1a81870181de556d515d4cc,anger,5150,1143,1279,4559,9829
2752,Nod,Good Night Sleep,https://i.scdn.co/image/ab67616d0000b273ac561196a8dbe02486750472,joy,6213,9554,9956,3771,4428
2753,John Parish,How Animals Move,https://i.scdn.co/image/ab67616d0000b27358fc6f1ffbd2f257e10fb36f,anger,8656,1547,5920,1302,5007
2754,Denali,Denali,https://i.scdn.co/image/ab67616d0000b2731856add3ee35e521abc52fd2,surprise,6723,5508,1350,5522,2935
2755,People Under the Stairs,O.S.T.,https://i.scdn.co/image/ab67616d0000b27392a8979e54cf7ff02947a1c7,joy,9185,9256,3948,4351,2173
2756,Zelienople,Pajama Avenue,https://i.scdn.co/image/ab67616d0000b2738c80b3db7f59a78363c858e5,sadness,4412,7702,9655,4624,4173
2757,Reindeer Section,Son of Evil Reindeer,https://i.scdn.co/image/ab67616d0000b2732db4f1af2489746645060eed,sadness,6841,3757,2727,1771,10400
2758,Aztec Camera,"High Land, Hard Rain",https://i.scdn.co/image/ab67616d0000b273032faff974f0c92cea117bcb,joy,9363,6679,4230,4047,7195
2759,Bombay Bicycle Club,"So Long, See You Tomorrow",https://i.scdn.co/image/ab67616d0000b27333755ce2c3a4460c7e67d963,sadness,4713,1412,8499,2829,2086
2760,Broken Bells,After the Disco,https://i.scdn.co/image/ab67616d0000b2739c111e02e4ae7cc0d1caa91d,joy,5665,1000,8023,9457,6891
2761,CYMBALS,The Age of Fracture,https://i.scdn.co/image/ab67616d0000b2732c8eba18a7d3320516109b1e,anger,5291,4410,10245,4682,6526
2762,Lost in the Trees,Past Life,https://i.scdn.co/image/ab67616d0000b2731410f9ff89b66ef4b2eaebf6,sadness,4263,5039,1398,4758,114
2763,Snowbird,moon,https://i.scdn.co/image/ab67616d0000b2732f88c4aa996ba0d96f651de4,surprise,9905,7833,8512,6265,1257
2764,Sun Kil Moon,Benji,https://i.scdn.co/image/ab67616d0000b2736defc25db5ae055fa65e0508,sadness,6085,6900,3505,1457,9530
2765,Julie Byrne,Rooms With Walls and Windows,https://i.scdn.co/image/ab67616d0000b27358e79cfef736e8fc14975d7c,joy,5189,2883,10908,5280,9527
2766,Kele,The Boxer,https://i.scdn.co/image/ab67616d0000b27349f0ba756ed7b1afd56e3dc8,surprise,552,6956,9289,7776,7533
2767,Delays,Star Tiger Star Ariel,https://i.scdn.co/image/ab67616d0000b273d426603ba292d5cd7a4b2f7c,joy,3022,542,7467,7508,4706
2768,Allo Darlin',Allo Darlin',https://i.scdn.co/image/ab67616d0000b27380284b575f0ff7cbe0cf8b29,joy,3590,3534,9504,94,211
2769,HEALTH,Disco2,https://i.scdn.co/image/ab67616d0000b273d54ee169e6a0b6c6d229bba0,surprise,10536,4293,2357,10256,5061
2770,The Constellations,Southern Gothic,https://i.scdn.co/image/ab67616d0000b2736119088f039558db5e3c9434,joy,2997,2443,7289,1626,4658
2771,PJ Harvey,The Peel Sessions: 1991-2004,https://i.scdn.co/image/ab67616d0000b273654e63aeb4086477cf5edbed,anger,6611,8597,10914,8950,3283
2772,The Game,Doctor's Advocate,https://i.scdn.co/image/ab67616d0000b273969ab47c3297c737b9fb9393,anger,730,6382,1474,1932,584
2773,Johnny and the Moon,Johnny and the Moon,https://i.scdn.co/image/ab67616d0000b2735ff8ce4fd3d135f4600c4080,surprise,612,1306,7279,3491,10895
2774,Annuals,Be He Me,https://i.scdn.co/image/ab67616d0000b2737eb64dadcb3499c44a0016a4,sadness,580,4201,3567,10549,2094
2775,Electric Six,Switzerland,https://i.scdn.co/image/ab67616d0000b273b3e12275b07139d4158f21e9,joy,10554,9326,9540,1052,3393
2776,Havoc,The Kush,https://i.scdn.co/image/ab67616d0000b273b311556dbb7709cf5c481360,anger,6310,10358,10732,9386,513
2777,Stereo Total,Paris-Berlin,https://i.scdn.co/image/ab67616d0000b273a77834921d05329701204d90,sadness,9176,6751,3164,7308,8205
2778,Adrian Orange & Her Band,Adrian Orange & Her Band,https://i.scdn.co/image/ab67616d0000b2733d2c3e2da1877f5e50db4702,joy,7587,692,5038,1989,7903
2779,R.E.M.,Live,https://i.scdn.co/image/ab67616d0000b2735e9cc52668a37682faed561b,joy,1671,5982,9770,6522,2795
2780,Norfolk & Western,Dusk in Cold Parlours,https://i.scdn.co/image/ab67616d0000b27337d6a7ec73f944ec303e8f57,anger,5705,9655,5682,4412,474
2781,The Von Bondies,Pawn Shoppe Heart,https://i.scdn.co/image/ab67616d0000b27342b02b3555434b71b4667356,sadness,809,6302,2559,5591,6879
2782,Beauty Pill,The Unsustainable Lifestyle,https://i.scdn.co/image/ab67616d0000b2732b33401493efcb334f682bb5,sadness,7160,2236,10543,1613,1802
2783,Preston School of Industry,Monsoon,https://i.scdn.co/image/ab67616d0000b273bb29d3b98ffa92a7bd8cd390,surprise,1324,7359,3958,2003,9564
2784,Mew,Visuals,https://i.scdn.co/image/ab67616d0000b2736289f325467136afc4ece0cb,sadness,5710,1602,7085,5566,10446
2785,Tara Jane O’Neil,Tara Jane O’Neil,https://i.scdn.co/image/ab67616d0000b273ecc7ae0752aa994f3b7c4723,anger,5859,4835,4784,9477,3238
2786,Real Life Buildings,Significant Weather,https://i.scdn.co/image/ab67616d0000b273dabc88589701aea981e34457,sadness,52,10563,3603,5480,771
2787,Tee Grizzley,My Moment,https://i.scdn.co/image/ab67616d0000b2731e101023ff16c8e45db9e52d,anger,7848,7593,1489,3362,7441
2788,Woods,Love Is Love,https://i.scdn.co/image/ab67616d0000b2739b79ac1f8f63860720c34477,joy,1433,10982,10841,684,7680
2789,Formation,Look at the Powerful People,https://i.scdn.co/image/ab67616d0000b273556821016406924a60ff0ce9,joy,9677,9259,4655,4658,1626
2790,Cub,Box of Hair,https://i.scdn.co/image/ab67616d0000b273fdce87b0816b67974ee7931f,joy,7936,5430,5081,68,10725
2791,Joy Division,The Best of Joy Division,https://i.scdn.co/image/ab67616d0000b2733095f73eafa15bbbc8dc7524,sadness,2081,7294,8328,3578,2592
2792,Jamie Lidell,Jim,https://i.scdn.co/image/ab67616d0000b273cc9b26076e37ecbcd3843d79,surprise,5134,9130,6674,8786,3117
2793,Constantines,Kensington Heights,https://i.scdn.co/image/ab67616d0000b27342bdc7829b7d8eac294688f0,joy,1537,8162,1267,4888,2162
2794,David Lynch,The Big Dream,https://i.scdn.co/image/ab67616d0000b273aa478ac9deee2ef3e869a294,joy,5523,9547,7982,6179,9214
2795,Summoning,Old Mornings Dawn,https://i.scdn.co/image/ab67616d0000b2737b45cb81bbbd81f78e1c5e89,sadness,3469,8969,2050,9770,1536
2796,Steve Gunn,Time Off,https://i.scdn.co/image/ab67616d0000b273bb3e9f20508c7e232ac87147,joy,8120,5765,5236,3375,668
2797,The White Stripes,Get Behind Me Satan,https://i.scdn.co/image/ab67616d0000b273e8a1ae591befe4bb0a9261ab,anger,10067,2375,3282,4440,8528
2798,Blueprint,1988,https://i.scdn.co/image/ab67616d0000b273abcb2b09de679056ff5e8c75,anger,45,10981,9948,4537,3242
2799,Odd Nosdam,Burner,https://i.scdn.co/image/ab67616d0000b2731f9d41f995bfbae89dd5a5af,anger,5261,9105,10125,1547,1070
2800,Head of Femur,Hysterical Stars,https://i.scdn.co/image/ab67616d0000b2730f6ba9d58e4540adbd306bee,joy,1531,10039,1607,8331,207
2801,Art Brut,Bang Bang Rock & Roll,https://i.scdn.co/image/ab67616d0000b273a4260b1e9d67337793e84e91,joy,4220,10119,8099,119,5256
2802,The Coral,Invisible Invasion,https://i.scdn.co/image/ab67616d0000b273ac921487c9f8b90cb178be6e,sadness,8763,9338,5752,1565,10210
2803,Lola Kirke,Heart Head West,https://i.scdn.co/image/ab67616d0000b273fa3a0973f1ea00970640d22e,anger,5810,6606,10845,10713,2288
2804,Nicki Minaj,Queen,https://i.scdn.co/image/ab67616d0000b273540ab7c149079184e8724dc4,anger,936,5930,3717,7483,3570
2805,Shy Boys,Bell House,https://i.scdn.co/image/ab67616d0000b27331e4d16042434987c399acd7,sadness,311,1097,3180,2036,9735
2806,Chris Crack,Being Woke Ain’t Fun,https://i.scdn.co/image/ab67616d0000b273e673a4272827ceb4671e8ee7,anger,3276,1632,10129,15,3215
2807,Foxing,Nearer My God,https://i.scdn.co/image/ab67616d0000b2731d2453b3e68b7bcb21dc1bd4,joy,988,2986,2655,237,977
2808,OMB Peezy ,Loyalty Over Love,https://i.scdn.co/image/ab67616d0000b2738fe909fa6d3c7b0149bc1adb,anger,4592,4232,1504,2959,2318
2809,Earl Sweatshirt,Earl,https://i.scdn.co/image/ab67616d0000b27316ac34a19212811cf922ab71,anger,9076,8016,1863,4472,7389
2810,Shearwater,Palo Santo,https://i.scdn.co/image/ab67616d0000b273b4f5b878dfef51628fb380a3,joy,7800,1429,10678,7470,3718
2811,Red Hot Chili Peppers,Stadium Arcadium,https://i.scdn.co/image/ab67616d0000b27309fd83d32aee93dceba78517,joy,5367,7820,5550,8145,10116
2812,Grandaddy,Just Like the Fambly Cat,https://i.scdn.co/image/ab67616d0000b27376a45b6d27891e2cbbffd9e6,surprise,3707,6898,1587,10469,4375
2813,Cities,Cities,https://i.scdn.co/image/ab67616d0000b273795e0a2bb7d37fbe29c3778b,joy,10978,7420,3412,986,1684
2814,Matmos,The Rose Has Teeth in the Mouth of a Beast,https://i.scdn.co/image/ab67616d0000b27317e06159ee5103f68f74c81c,surprise,2473,10536,10256,2769,5670
2815,Scott Walker,The Drift,https://i.scdn.co/image/ab67616d0000b273b3c47e318e051b50792dde67,sadness,1176,4817,7836,603,5527
2816,School of Language,Old Fears,https://i.scdn.co/image/ab67616d0000b2737eab1c5c2c5d357780e21c26,anger,6037,2905,5762,5966,8326
2817,Tweens,Tweens,https://i.scdn.co/image/ab67616d0000b27308e27b001bf60aeea5307f27,sadness,6218,1416,1210,10461,5951
2818,Chuck Inglish,Convertibles,https://i.scdn.co/image/ab67616d0000b2734f90299efecfb8b64db34637,joy,10471,6018,907,557,7377
2819,EMA,The Future's Void,https://i.scdn.co/image/ab67616d0000b273ea0cdde997c2ef5d37d19ce0,surprise,5219,6828,235,6408,5020
2820,Mr. Lif,I Heard It Today,https://i.scdn.co/image/ab67616d0000b27328995e77220f0f095a85fbcc,sadness,9008,1526,8846,3453,7301
2821,Jadakiss,The Last Kiss,https://i.scdn.co/image/ab67616d0000b27330833a016903941d44dd060e,anger,6098,9122,6744,9329,5292
2822,Doves,Kingdom of Rust,https://i.scdn.co/image/ab67616d0000b273ad406708448e3a629f336e1d,joy,10059,8488,9080,7568,4336
2823,Nite Jewel,Good Evening,https://i.scdn.co/image/ab67616d0000b27395e195a109d36301d7ce3dd4,surprise,4150,3381,7016,3666,6191
2824,Bob Mould,Life and Times,https://i.scdn.co/image/ab67616d0000b27367095a528e84347a20096b32,sadness,4836,135,8435,6429,10529
2825,Silversun Pickups,Swoon,https://i.scdn.co/image/ab67616d0000b2738d0eb44cc24ff6e7ab652f76,surprise,7713,10616,2388,6100,7546
2826,Quincy Jones,The Dude,https://i.scdn.co/image/ab67616d0000b27394c75a1bf1c69bb2af35d937,joy,10197,1122,1512,214,8066
2827,Maxo Kream,Punken,https://i.scdn.co/image/ab67616d0000b273d5ba7badb2e62cb13f25dd4b,anger,5298,4051,287,5865,1585
2828,Laraaji,"Vision Songs, Vol. 1",https://i.scdn.co/image/ab67616d0000b27316726ba88799a5f1a1d555f3,surprise,1769,3241,860,5384,5569
2829,King Gizzard & The Lizard Wizard,Gumboot Soup,https://i.scdn.co/image/ab67616d0000b2737fe73094ee2cbde60d0c572a,sadness,123,8871,3275,7278,10741
2830,Lil Skies,Life of a Dark Rose,https://i.scdn.co/image/ab67616d0000b273c56dcd1015c1ffb8c56d2988,anger,342,3161,272,8533,8289
2831,Black Rebel Motorcycle Club,Wrong Creatures,https://i.scdn.co/image/ab67616d0000b2734c996e3137805b62a7f71a1c,surprise,7111,7806,3304,10274,3152
2832,Shed,The Traveller,https://i.scdn.co/image/ab67616d0000b273914a2ec9364f14be5b7f4b14,surprise,10991,9116,746,4594,173
2833,Opeth,In Live Concert at the Royal Albert Hall,https://i.scdn.co/image/ab67616d0000b273dd3cfc0bb5d3ec03077bc867,sadness,10889,8287,6414,9844,980
2834,Swans,My Father Will Guide Me Up a Rope to the Sky,https://i.scdn.co/image/ab67616d0000b2732fc872fc8feb2c9554b4c135,joy,8213,6959,565,5356,9804
2835,Atmosphere,"To All My Friends, Blood Makes the Blade Holy: The Atmosphere EPs",https://i.scdn.co/image/ab67616d0000b2731a0163e2efba92fc1f1a3891,anger,997,6824,7130,5638,10202
2836,Chromeo,Business Casual,https://i.scdn.co/image/ab67616d0000b27394d575ac1724df66089721dc,surprise,1877,8406,5114,9042,8799
2837,Film School,Fission,https://i.scdn.co/image/ab67616d0000b273f63a20302148768052a8f71f,surprise,8139,6525,7108,1076,10616
2838,Frankie Rose and the Outs,Frankie Rose and the Outs,https://i.scdn.co/image/ab67616d0000b273fc4bf454688bf198893045d9,surprise,5343,4273,1017,4517,6009
2839,Andrew Cedermark,Moon Deluxe,https://i.scdn.co/image/ab67616d0000b273a8091acc100602606af8850e,sadness,1359,7034,6269,9958,6344
2840,Underworld,Barking,https://i.scdn.co/image/ab67616d0000b273b69782a372ec499cb284f1e0,joy,112,746,10494,5283,173
2841,Superchunk,Majesty Shredding,https://i.scdn.co/image/ab67616d0000b273c75684da161084f43a46cffc,joy,7928,5951,9648,2462,176
2842,The Men,Open Your Heart,https://i.scdn.co/image/ab67616d0000b2730911c329d3b2a7021c39cd3f,joy,4378,6589,5938,9373,3346
2843,Terry Malts,Killing Time,https://i.scdn.co/image/ab67616d0000b273fabfa7767e82e677befbd394,joy,7383,8829,5951,782,5813
2844,Sophia Knapp,Into the Waves,https://i.scdn.co/image/ab67616d0000b273a93117856d64bed25899c62d,surprise,2457,1156,10849,3536,2210
2845,Christian Mistress,Possession,https://i.scdn.co/image/ab67616d0000b2730e89a637fdf576e958105be7,sadness,9584,6413,8515,9953,1888
2846,Scuba,Personality,https://i.scdn.co/image/ab67616d0000b2735ed79a28720a100ff51741a3,surprise,1737,3956,5015,4710,7961
2847,Julia Holter,Ekstasis,https://i.scdn.co/image/ab67616d0000b27321ef0a68aa93e5c57c2fd8ad,surprise,603,5237,1055,1378,424
2848,The Ting Tings,Sounds From Nowheresville,https://i.scdn.co/image/ab67616d0000b27386d589b98faf1109ec754b47,anger,9247,9117,7068,6133,9024
2849,School of Seven Bells,Ghostory,https://i.scdn.co/image/ab67616d0000b27318d9c8415c7b1b9cc4cf2412,sadness,5466,6789,3700,2179,8595
2850,Kanye West,My Beautiful Dark Twisted Fantasy,https://i.scdn.co/image/ab67616d0000b273d9194aa18fa4c9362b47464f,anger,127,3818,3733,3130,3209
2851,The Russian Futurists,The Weight's on the Wheels,https://i.scdn.co/image/ab67616d0000b273a72f52cf5fbbb0f82806a5a5,sadness,10882,2201,4534,6135,10413
2852,The Bug,Infected EP,https://i.scdn.co/image/ab67616d0000b273d8640062adf6ca13d0544b88,anger,2915,2354,4833,9809,10491
2853,Former Ghosts,New Love,https://i.scdn.co/image/ab67616d0000b27381c45f984bb9db92ad56444d,anger,6311,2912,3818,6729,7574
2854,We Love,We Love,https://i.scdn.co/image/ab67616d0000b273775cbed5c722f8de48455e8f,surprise,5760,9042,7250,7808,5812
2855,Kid Cudi,Man on the Moon II: The Legend of Mr. Rager,https://i.scdn.co/image/ab67616d0000b27359e842b6a3566a141f27f815,surprise,2197,9825,6943,1830,7228
2856,Namie Amuro,_genic,https://i.scdn.co/image/ab67616d0000b273eea95ee5ee0b6ea8f5d9c3ed,joy,4658,6875,276,6081,9619
2857,Princess Chelsea,The Great Cybernetic Depression,https://i.scdn.co/image/ab67616d0000b273daa936c9a2b340d4f8e65254,sadness,6124,2449,4774,3289,148
2858,Vattnet Viskar,Settler,https://i.scdn.co/image/ab67616d0000b273447036477dfce828359116ac,sadness,4482,2556,2860,10757,387
2859,No Joy,More Faithful,https://i.scdn.co/image/ab67616d0000b27381a1f26026a68141258c2b91,anger,752,395,10292,8995,3487
2860,High on Fire,Luminiferous,https://i.scdn.co/image/ab67616d0000b2734e3246d68380e8da04820e60,sadness,2556,2858,387,4960,2547
2861,KEN mode,Success,https://i.scdn.co/image/ab67616d0000b27344d6418fbc35846c0be2b424,joy,10149,4247,10588,8244,6215
2862,Junior Boys,Last Exit,https://i.scdn.co/image/ab67616d0000b2735461708e7a442ed852d71a7e,surprise,5849,9921,8275,6775,9127
2863,The Cardigans,Long Gone Before Daylight,https://i.scdn.co/image/ab67616d0000b273000566b775a028056b554aa4,joy,7767,10381,8787,6530,2103
2864,Tindersticks,Nenette Et Boni,https://i.scdn.co/image/ab67616d0000b2738397f7f3446ac2635a263d70,sadness,1753,2093,2702,9138,5398
2865,The Veils,Runaway Found,https://i.scdn.co/image/ab67616d0000b2739ae8058e7bfebc5235cbb6d7,joy,7214,1339,3297,569,6973
2866,Non Phixion,The Green CD,https://i.scdn.co/image/ab67616d0000b2732a7b1c74fe737cb5703971f9,anger,465,1979,8836,170,6901
2867,Automato,Automato,https://i.scdn.co/image/ab67616d0000b273423cee856fc4a4edad8157bf,joy,4203,6020,6834,4352,7698
2868,Secret Chiefs 3,Book of Horizons,https://i.scdn.co/image/ab67616d0000b2735594fdefd01a2dab6aecdacd,anger,8627,8203,1549,10441,1277
2869,Hayden,Elk-Lake Serenade,https://i.scdn.co/image/ab67616d0000b2738746045e6999c8fe5f7859b8,sadness,483,4308,6880,5741,3047
2870,The Gourds,Noble Creatures,https://i.scdn.co/image/ab67616d0000b273e278f3d522326827f8860b34,sadness,8197,6514,9164,5469,3453
2871,Videohippos,Unbeast the Leash,https://i.scdn.co/image/ab67616d0000b27317ca894f4e6860549e6e9b97,sadness,9974,7764,9614,1359,1941
2872,New Young Pony Club,Fantastic Playroom,https://i.scdn.co/image/ab67616d0000b2733830867eff20cfa27e5ba3dd,joy,7230,1633,3866,5051,3017
2873,Crowded House,Time On Earth,https://i.scdn.co/image/ab67616d0000b27389f89234dfa87e728bff265b,sadness,9000,7862,5824,4334,6905
2874,Gogol Bordello,Super Taranta!,https://i.scdn.co/image/ab67616d0000b273e753c1c9609f717657361dde,sadness,221,9121,8190,7581,1560
2875,UNKLE,War Stories,https://i.scdn.co/image/ab67616d0000b27339d99d84709909f3630a28bc,sadness,448,5964,8871,10274,2940
2876,Brian Wilson,Smile,https://i.scdn.co/image/ab67616d0000b2730556474f37fc7010f9499166,joy,3480,42,2172,40,1695
2877,Royal City,Little Heart's Ease,https://i.scdn.co/image/ab67616d0000b273ee1769f342f2af42827d5459,surprise,4179,10070,9207,4362,6385
2878,Miss Kittin,I Com,https://i.scdn.co/image/ab67616d0000b273fb1ef8c399e8a42bee9c331f,anger,6158,8831,1037,6975,5737
2879,The Delgados,Universal Audio,https://i.scdn.co/image/ab67616d0000b273677804db077b1b2d1a630929,anger,8065,2586,6869,5722,2083
2880,Travis Morrison,Travistan,https://i.scdn.co/image/ab67616d0000b2731ef809f60173c7141eecd523,anger,3545,2088,2611,5119,9222
2881,Saul Williams,Saul Williams,https://i.scdn.co/image/ab67616d0000b2736eb2c9fa5add5ddd583e80ad,anger,5184,1571,4110,1125,2922
2882,Art Brut,Wham! Bang! Pow! Let’s Rock Out!,https://i.scdn.co/image/ab67616d0000b273a496cefbfd2cf924bd09c03f,joy,10783,4939,177,1078,6283
2883,"Meg Baird, Mary Lattimore",Ghost Forests,https://i.scdn.co/image/ab67616d0000b2739557384ddcc96b2c4f724ccc,joy,764,4994,2765,9527,5374
2884,Mariah Carey,Caution,https://i.scdn.co/image/ab67616d0000b273bd5c3e63997944154f1713dd,anger,8539,17,8834,3563,10750
2885,teddy<3,LillyAnna,https://i.scdn.co/image/ab67616d0000b273c9086931d4ae0786e707a6c4,sadness,257,1370,9780,1565,6856
2886,Grapetooth,Grapetooth,https://i.scdn.co/image/ab67616d0000b273f4e6625e6a25758f8b290f94,anger,10630,9194,3423,489,8324
2887,Mumford & Sons,Delta,https://i.scdn.co/image/ab67616d0000b27377598186e1c24970e80b6c4a,joy,7442,5249,4365,10703,485
2888,Funeral Chic,Superstition,https://i.scdn.co/image/ab67616d0000b27387d2eed3000385ae8d0d53b1,anger,10913,3540,2023,6248,6935
2889,The Owls,Our Hopes and Dreams,https://i.scdn.co/image/ab67616d0000b27389a2f0f3e417d0d58bbcf312,anger,3659,3589,9854,9955,7821
2890,Nas,Street's Disciple,https://i.scdn.co/image/ab67616d0000b2732cf1755770b6c0c9aa38f41c,anger,1663,8553,590,2281,8075
2891,Calexico,Carried to Dust,https://i.scdn.co/image/ab67616d0000b27377eb77f89bf0c803d5141628,sadness,4150,3666,4438,7016,10007
2892,Nightmares on Wax,Thought So...,https://i.scdn.co/image/ab67616d0000b273e2d276d02265cfd1adc0ee81,joy,863,5726,1122,1013,10979
2893,Giant Sand,proVISIONS,https://i.scdn.co/image/ab67616d0000b27313d5960a2d371845de4cf6d1,joy,7996,6530,766,6784,6771
2894,Styrofoam,A Thousand Words,https://i.scdn.co/image/ab67616d0000b2730c77c6e01bd3f1a0dbe83554,joy,3274,6513,4772,10919,4933
2895,Megafaun,Bury the Square,https://i.scdn.co/image/ab67616d0000b273022f042199be5e98d14c68ef,joy,6501,7048,7333,5224,1154
2896,Parenthetical Girls,Entanglements,https://i.scdn.co/image/ab67616d0000b273f4fc6f73dcdc8c6a159e0378,surprise,4099,2020,3476,8647,10156
2897,Portastatic,Some Small History,https://i.scdn.co/image/ab67616d0000b2736c0b3948bb4be9df936eefa2,surprise,8926,10463,9002,7438,3550
2898,St. Vincent,Strange Mercy,https://i.scdn.co/image/ab67616d0000b273194059a08c20b4f39bbb31c7,surprise,2933,10797,9904,2111,4512
2899,Mates of State,Mountaintops,https://i.scdn.co/image/ab67616d0000b273ea72fca7761001e9913c0f0d,anger,9486,7018,6744,9329,9624
2900,The Raincoats,Odyshape,https://i.scdn.co/image/ab67616d0000b273de183d3e9f1c402a09492eb8,sadness,6320,9646,7187,10007,6201
2901,Toro y Moi,Freaking Out EP,https://i.scdn.co/image/ab67616d0000b2736ef314f5c9835cfb7e1db5f3,joy,6402,10017,6468,8293,3692
